State,District,Season,Climate_Zone,Avg_Temperature_C,Avg_Rainfall_mm,Avg_Humidity_%,Soil_Type,Soil_pH
Odisha,Kendujhar,Zaid,Coastal,31.6,247,45,Alluvial,7.0
Odisha,Khordha,Kharif,Coastal,24.6,1855,65,Alluvial,7.2
Odisha,Khordha,Rabi,Coastal,21.6,371,50,Alluvial,7.2
Odisha,Khordha,Zaid,Coastal,31.6,247,45,Alluvial,7.2
Odisha,Koraput,Kharif,Coastal,24.6,1855,65,Alluvial,7.0
Odisha,Koraput,Rabi,Coastal,21.6,371,50,Alluvial,7.0
Odisha,Koraput,Zaid,Coastal,31.6,247,45,Alluvial,7.0
Odisha,Malkangiri,Kharif,Coastal,24.6,1855,65,Alluvial,7.4
Odisha,Malkangiri,Rabi,Coastal,21.6,371,50,Alluvial,7.4
Odisha,Malkangiri,Zaid,Coastal,31.6,247,45,Alluvial,7.4
Odisha,Mayurbhanj,Kharif,Coastal,24.6,1855,65,Alluvial,7.3
Odisha,Mayurbhanj,Rabi,Coastal,21.6,371,50,Alluvial,7.3
Odisha,Mayurbhanj,Zaid,Coastal,31.6,247,45,Alluvial,7.3
Odisha,Nabarangpur,Kharif,Coastal,24.6,1855,65,Alluvial,7.2
Odisha,Nabarangpur,Rabi,Coastal,21.6,371,50,Alluvial,7.2
Odisha,Nabarangpur,Zaid,Coastal,31.6,247,45,Alluvial,7.2
Odisha,Nayagarh,Kharif,Coastal,24.6,1855,65,Alluvial,7.3
Odisha,Nayagarh,Rabi,Coastal,21.6,371,50,Alluvial,7.3
Odisha,Nayagarh,Zaid,Coastal,31.6,247,45,Alluvial,7.3
Odisha,Nuapada,Kharif,Coastal,24.6,1855,65,Alluvial,7.0
Odisha,Nuapada,Rabi,Coastal,21.6,371,50,Alluvial,7.0
Odisha,Nuapada,Zaid,Coastal,31.6,247,45,Alluvial,7.0
Odisha,Puri,Kharif,Coastal,24.6,1855,65,Alluvial,6.6
Odisha,Puri,Rabi,Coastal,21.6,371,50,Alluvial,6.6
Odisha,Puri,Zaid,Coastal,31.6,247,45,Alluvial,6.6
Odisha,Rayagada,Kharif,Coastal,24.6,1855,65,Alluvial,7.0
Odisha,Rayagada,Rabi,Coastal,21.6,371,50,Alluvial,7.0
Odisha,Rayagada,Zaid,Coastal,31.6,247,45,Alluvial,7.0
Odisha,Sambalpur,Kharif,Coastal,24.6,1855,65,Alluvial,7.4
Odisha,Sambalpur,Rabi,Coastal,21.6,371,50,Alluvial,7.4
Odisha,Sambalpur,Zaid,Coastal,31.6,247,45,Alluvial,7.4
Odisha,Subarnapur,Kharif,Coastal,24.6,1855,65,Alluvial,7.3
Odisha,Subarnapur,Rabi,Coastal,21.6,371,50,Alluvial,7.3
Odisha,Subarnapur,Zaid,Coastal,31.6,247,45,Alluvial,7.3
Odisha,Sundargarh,Kharif,Coastal,24.6,1855,65,Alluvial,6.8
Odisha,Sundargarh,Rabi,Coastal,21.6,371,50,Alluvial,6.8
Odisha,Sundargarh,Zaid,Coastal,31.6,247,45,Alluvial,6.8
Punjab,Amritsar,Kharif,Mountain,21.7,1628,65,Mountain Soil,5.7
Punjab,Amritsar,Rabi,Mountain,18.7,407,50,Mountain Soil,5.7
Punjab,Amritsar,Zaid,Mountain,28.7,271,45,Mountain Soil,5.7
Punjab,Barnala,Kharif,Mountain,21.7,1676,65,Mountain Soil,5.7
Punjab,Barnala,Rabi,Mountain,18.7,419,50,Mountain Soil,5.7
Punjab,Barnala,Zaid,Mountain,28.7,279,45,Mountain Soil,5.7
Punjab,Bathinda,Kharif,Mountain,22.9,928,57,Mountain Soil,6.0
Punjab,Bathinda,Rabi,Mountain,19.9,232,42,Mountain Soil,6.0
Punjab,Bathinda,Zaid,Mountain,29.9,154,37,Mountain Soil,6.0
Punjab,Faridkot,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.2
Punjab,Faridkot,Rabi,Mountain,18.7,419,50,Mountain Soil,6.2
Punjab,Faridkot,Zaid,Mountain,28.7,279,45,Mountain Soil,6.2
Punjab,Fatehgarh Sahib,Kharif,Mountain,21.7,1676,65,Mountain Soil,7.0
Punjab,Fatehgarh Sahib,Rabi,Mountain,18.7,419,50,Mountain Soil,7.0
Punjab,Fatehgarh Sahib,Zaid,Mountain,28.7,279,45,Mountain Soil,7.0
Punjab,Fazilka,Kharif,Mountain,21.7,1676,65,Mountain Soil,5.8
Punjab,Fazilka,Rabi,Mountain,18.7,419,50,Mountain Soil,5.8
Punjab,Fazilka,Zaid,Mountain,28.7,279,45,Mountain Soil,5.8
Punjab,Ferozepur,Kharif,Mountain,21.7,1676,65,Mountain Soil,7.0
Punjab,Ferozepur,Rabi,Mountain,18.7,419,50,Mountain Soil,7.0
Punjab,Ferozepur,Zaid,Mountain,28.7,279,45,Mountain Soil,7.0
Punjab,Gurdaspur,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.0
Punjab,Gurdaspur,Rabi,Mountain,18.7,419,50,Mountain Soil,6.0
Punjab,Gurdaspur,Zaid,Mountain,28.7,279,45,Mountain Soil,6.0
Punjab,Hoshiarpur,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.7
Punjab,Hoshiarpur,Rabi,Mountain,18.7,419,50,Mountain Soil,6.7
Punjab,Hoshiarpur,Zaid,Mountain,28.7,279,45,Mountain Soil,6.7
Punjab,Jalandhar,Kharif,Mountain,21.3,1875,67,Mountain Soil,6.5
Punjab,Jalandhar,Rabi,Mountain,18.3,468,52,Mountain Soil,6.5
Punjab,Jalandhar,Zaid,Mountain,28.3,312,47,Mountain Soil,6.5
Punjab,Kapurthala,Kharif,Mountain,21.7,1676,65,Mountain Soil,5.7
Punjab,Kapurthala,Rabi,Mountain,18.7,419,50,Mountain Soil,5.7
Punjab,Kapurthala,Zaid,Mountain,28.7,279,45,Mountain Soil,5.7
Punjab,Ludhiana,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.3
Punjab,Ludhiana,Rabi,Mountain,18.7,419,50,Mountain Soil,6.3
Punjab,Ludhiana,Zaid,Mountain,28.7,279,45,Mountain Soil,6.3
Punjab,Mansa,Kharif,Mountain,21.7,1676,65,Mountain Soil,5.6
Punjab,Mansa,Rabi,Mountain,18.7,419,50,Mountain Soil,5.6
Punjab,Mansa,Zaid,Mountain,28.7,279,45,Mountain Soil,5.6
Punjab,Moga,Kharif,Mountain,21.7,1676,65,Mountain Soil,5.8
Punjab,Moga,Rabi,Mountain,18.7,419,50,Mountain Soil,5.8
Punjab,Moga,Zaid,Mountain,28.7,279,45,Mountain Soil,5.8
Punjab,Muktsar,Kharif,Mountain,21.7,1676,65,Mountain Soil,7.0
Punjab,Muktsar,Rabi,Mountain,18.7,419,50,Mountain Soil,7.0
Punjab,Muktsar,Zaid,Mountain,28.7,279,45,Mountain Soil,7.0
Punjab,Nawanshahr,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.0
Punjab,Nawanshahr,Rabi,Mountain,18.7,419,50,Mountain Soil,6.0
Punjab,Nawanshahr,Zaid,Mountain,28.7,279,45,Mountain Soil,6.0
Punjab,Pathankot,Kharif,Mountain,21.7,1676,65,Mountain Soil,5.7
Punjab,Pathankot,Rabi,Mountain,18.7,419,50,Mountain Soil,5.7
Punjab,Pathankot,Zaid,Mountain,28.7,279,45,Mountain Soil,5.7
Punjab,Patiala,Kharif,Mountain,21.7,1584,65,Mountain Soil,6.6
Punjab,Patiala,Rabi,Mountain,18.7,396,50,Mountain Soil,6.6
Punjab,Patiala,Zaid,Mountain,28.7,264,45,Mountain Soil,6.6
Punjab,Rupnagar,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.3
Punjab,Rupnagar,Rabi,Mountain,18.7,419,50,Mountain Soil,6.3
Punjab,Rupnagar,Zaid,Mountain,28.7,279,45,Mountain Soil,6.3
Punjab,Sangrur,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.6
Punjab,Sangrur,Rabi,Mountain,18.7,419,50,Mountain Soil,6.6
Punjab,Sangrur,Zaid,Mountain,28.7,279,45,Mountain Soil,6.6
Punjab,Tarn Taran,Kharif,Mountain,21.7,1676,65,Mountain Soil,6.3
Punjab,Tarn Taran,Rabi,Mountain,18.7,419,50,Mountain Soil,6.3
Punjab,Tarn Taran,Zaid,Mountain,28.7,279,45,Mountain Soil,6.3
Rajasthan,Ajmer,Kharif,Semi-arid,22.8,892,55,Red Sandy,5.6
Rajasthan,Ajmer,Rabi,Semi-arid,19.8,223,40,Red Sandy,5.6
Rajasthan,Ajmer,Zaid,Semi-arid,29.8,148,35,Red Sandy,5.6
Rajasthan,Alwar,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.4
Rajasthan,Alwar,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.4
Rajasthan,Alwar,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.4
Rajasthan,Banswara,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.6
Rajasthan,Banswara,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.6
Rajasthan,Banswara,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.6
Rajasthan,Baran,Kharif,Semi-arid,22.8,892,55,Red Sandy,5.7
Rajasthan,Baran,Rabi,Semi-arid,19.8,223,40,Red Sandy,5.7
Rajasthan,Baran,Zaid,Semi-arid,29.8,148,35,Red Sandy,5.7
Rajasthan,Barmer,Kharif,Arid,22.8,892,55,Sandy,8.0
Rajasthan,Barmer,Rabi,Arid,19.8,223,40,Sandy,8.0
Rajasthan,Barmer,Zaid,Arid,29.8,148,35,Sandy,8.0
Rajasthan,Bharatpur,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.3
Rajasthan,Bharatpur,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.3
Rajasthan,Bharatpur,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.3
Rajasthan,Bhilwara,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.7
Rajasthan,Bhilwara,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.7
Rajasthan,Bhilwara,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.7
Rajasthan,Bikaner,Kharif,Arid,24.6,555,47,Sandy,7.9
Rajasthan,Bikaner,Rabi,Arid,21.6,138,32,Sandy,7.9
Rajasthan,Bikaner,Zaid,Arid,31.6,92,27,Sandy,7.9
Rajasthan,Bundi,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.2
Rajasthan,Bundi,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.2
Rajasthan,Bundi,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.2
Rajasthan,Chittorgarh,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.5
Rajasthan,Chittorgarh,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.5
Rajasthan,Chittorgarh,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.5
Rajasthan,Churu,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.2
Rajasthan,Churu,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.2
Rajasthan,Churu,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.2
Rajasthan,Dausa,Kharif,Semi-arid,22.8,892,55,Red Sandy,5.6
Rajasthan,Dausa,Rabi,Semi-arid,19.8,223,40,Red Sandy,5.6
Rajasthan,Dausa,Zaid,Semi-arid,29.8,148,35,Red Sandy,5.6
Rajasthan,Dholpur,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.4
Rajasthan,Dholpur,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.4
Rajasthan,Dholpur,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.4
Rajasthan,Dungarpur,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.3
Rajasthan,Dungarpur,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.3
Rajasthan,Dungarpur,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.3
Rajasthan,Ganganagar,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.4
Rajasthan,Ganganagar,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.4
Rajasthan,Ganganagar,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.4
Rajasthan,Hanumangarh,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.0
Rajasthan,Hanumangarh,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.0
Rajasthan,Hanumangarh,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.0
Rajasthan,Jaipur,Kharif,Semi-arid,22.8,892,55,Red Sandy,5.9
Rajasthan,Jaipur,Rabi,Semi-arid,19.8,223,40,Red Sandy,5.9
Rajasthan,Jaipur,Zaid,Semi-arid,29.8,148,35,Red Sandy,5.9
Rajasthan,Jaisalmer,Kharif,Arid,22.8,892,55,Sandy,7.6
Rajasthan,Jaisalmer,Rabi,Arid,19.8,223,40,Sandy,7.6
Rajasthan,Jaisalmer,Zaid,Arid,29.8,148,35,Sandy,7.6
Rajasthan,Jalore,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.1
Rajasthan,Jalore,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.1
Rajasthan,Jalore,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.1
Rajasthan,Jhalawar,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.0
Rajasthan,Jhalawar,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.0
Rajasthan,Jhalawar,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.0
Rajasthan,Jhunjhunu,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.8
Rajasthan,Jhunjhunu,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.8
Rajasthan,Jhunjhunu,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.8
Rajasthan,Jodhpur,Kharif,Arid,24.1,771,54,Sandy,8.4
Rajasthan,Jodhpur,Rabi,Arid,21.1,192,39,Sandy,8.4
Rajasthan,Jodhpur,Zaid,Arid,31.1,128,34,Sandy,8.4
Rajasthan,Karauli,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.8
Rajasthan,Karauli,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.8
Rajasthan,Karauli,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.8
Rajasthan,Kota,Kharif,Semi-arid,23.3,831,58,Red Sandy,6.7
Rajasthan,Kota,Rabi,Semi-arid,20.3,207,43,Red Sandy,6.7
Rajasthan,Kota,Zaid,Semi-arid,30.3,138,38,Red Sandy,6.7
Rajasthan,Nagaur,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.2
Rajasthan,Nagaur,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.2
Rajasthan,Nagaur,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.2
Rajasthan,Pali,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.3
Rajasthan,Pali,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.3
Rajasthan,Pali,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.3
Rajasthan,Pratapgarh,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.4
Rajasthan,Pratapgarh,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.4
Rajasthan,Pratapgarh,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.4
Rajasthan,Rajsamand,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.1
Rajasthan,Rajsamand,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.1
Rajasthan,Rajsamand,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.1
Rajasthan,Sawai Madhopur,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.5
Rajasthan,Sawai Madhopur,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.5
Rajasthan,Sawai Madhopur,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.5
Rajasthan,Sikar,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.1
Rajasthan,Sikar,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.1
Rajasthan,Sikar,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.1
Rajasthan,Sirohi,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.3
Rajasthan,Sirohi,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.3
Rajasthan,Sirohi,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.3
Rajasthan,Tonk,Kharif,Semi-arid,22.8,892,55,Red Sandy,6.3
Rajasthan,Tonk,Rabi,Semi-arid,19.8,223,40,Red Sandy,6.3
Rajasthan,Tonk,Zaid,Semi-arid,29.8,148,35,Red Sandy,6.3
Rajasthan,Udaipur,Kharif,Semi-arid,21.9,1215,61,Red Sandy,6.5
Rajasthan,Udaipur,Rabi,Semi-arid,18.9,303,46,Red Sandy,6.5
Rajasthan,Udaipur,Zaid,Semi-arid,28.9,202,41,Red Sandy,6.5
Sikkim,East Sikkim,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.6
Sikkim,East Sikkim,Rabi,Mountain,21.6,371,50,Mountain Soil,5.6
Sikkim,East Sikkim,Zaid,Mountain,31.6,247,45,Mountain Soil,5.6
Sikkim,North Sikkim,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.8
Sikkim,North Sikkim,Rabi,Mountain,21.6,371,50,Mountain Soil,6.8
Sikkim,North Sikkim,Zaid,Mountain,31.6,247,45,Mountain Soil,6.8
Sikkim,South Sikkim,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.8
Sikkim,South Sikkim,Rabi,Mountain,21.6,371,50,Mountain Soil,5.8
Sikkim,South Sikkim,Zaid,Mountain,31.6,247,45,Mountain Soil,5.8
Sikkim,West Sikkim,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.5
Sikkim,West Sikkim,Rabi,Mountain,21.6,371,50,Mountain Soil,5.5
Sikkim,West Sikkim,Zaid,Mountain,31.6,247,45,Mountain Soil,5.5
Tamil Nadu,Ariyalur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.9
Tamil Nadu,Ariyalur,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.9
Tamil Nadu,Ariyalur,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.9
Tamil Nadu,Chengalpattu,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.9
Tamil Nadu,Chengalpattu,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.9
Tamil Nadu,Chengalpattu,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.9
Tamil Nadu,Chennai,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.0
Tamil Nadu,Chennai,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.0
Tamil Nadu,Chennai,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.0
Tamil Nadu,Coimbatore,Kharif,Coastal,22.9,1717,79,Alluvial,6.9
Tamil Nadu,Coimbatore,Rabi,Coastal,19.9,343,64,Alluvial,6.9
Tamil Nadu,Coimbatore,Zaid,Coastal,29.9,229,59,Alluvial,6.9
Tamil Nadu,Cuddalore,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.5
Tamil Nadu,Cuddalore,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.5
Tamil Nadu,Cuddalore,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.5
Tamil Nadu,Dharmapuri,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.5
Tamil Nadu,Dharmapuri,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.5
Tamil Nadu,Dharmapuri,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.5
Tamil Nadu,Dindigul,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.7
Tamil Nadu,Dindigul,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.7
Tamil Nadu,Dindigul,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.7
Tamil Nadu,Erode,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.4
Tamil Nadu,Erode,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.4
Tamil Nadu,Erode,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.4
Tamil Nadu,Kallakurichi,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.7
Tamil Nadu,Kallakurichi,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.7
Tamil Nadu,Kallakurichi,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.7
Tamil Nadu,Kanchipuram,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.5
Tamil Nadu,Kanchipuram,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.5
Tamil Nadu,Kanchipuram,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.5
Tamil Nadu,Kanyakumari,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.1
Tamil Nadu,Kanyakumari,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.1
Tamil Nadu,Kanyakumari,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.1
Tamil Nadu,Karur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.3
Tamil Nadu,Karur,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.3
Tamil Nadu,Karur,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.3
Tamil Nadu,Krishnagiri,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.3
Tamil Nadu,Krishnagiri,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.3
Tamil Nadu,Krishnagiri,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.3
Tamil Nadu,Madurai,Kharif,Coastal,25.4,1711,76,Alluvial,7.0
Tamil Nadu,Madurai,Rabi,Coastal,22.4,342,61,Alluvial,7.0
Tamil Nadu,Madurai,Zaid,Coastal,32.4,228,56,Alluvial,7.0
Tamil Nadu,Mayiladuthurai,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.7
Tamil Nadu,Mayiladuthurai,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.7
Tamil Nadu,Mayiladuthurai,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.7
Tamil Nadu,Nagapattinam,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.4
Tamil Nadu,Nagapattinam,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.4
Tamil Nadu,Nagapattinam,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.4
Tamil Nadu,Namakkal,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.8
Tamil Nadu,Namakkal,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.8
Tamil Nadu,Namakkal,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.8
Tamil Nadu,Nilgiris,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.5
Tamil Nadu,Nilgiris,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.5
Tamil Nadu,Nilgiris,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.5
Tamil Nadu,Perambalur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.8
Tamil Nadu,Perambalur,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.8
Tamil Nadu,Perambalur,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.8
Tamil Nadu,Pudukkottai,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.3
Tamil Nadu,Pudukkottai,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.3
Tamil Nadu,Pudukkottai,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.3
Tamil Nadu,Ramanathapuram,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.3
Tamil Nadu,Ramanathapuram,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.3
Tamil Nadu,Ramanathapuram,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.3
Tamil Nadu,Ranipet,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.9
Tamil Nadu,Ranipet,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.9
Tamil Nadu,Ranipet,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.9
Tamil Nadu,Salem,Kharif,Coastal,25.4,1099,71,Alluvial,7.0
Tamil Nadu,Salem,Rabi,Coastal,22.4,219,56,Alluvial,7.0
Tamil Nadu,Salem,Zaid,Coastal,32.4,146,51,Alluvial,7.0
Tamil Nadu,Sivaganga,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.1
Tamil Nadu,Sivaganga,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.1
Tamil Nadu,Sivaganga,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.1
Tamil Nadu,Tenkasi,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.9
Tamil Nadu,Tenkasi,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.9
Tamil Nadu,Tenkasi,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.9
Tamil Nadu,Thanjavur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.3
Tamil Nadu,Thanjavur,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.3
Tamil Nadu,Thanjavur,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.3
Tamil Nadu,Theni,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.3
Tamil Nadu,Theni,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.3
Tamil Nadu,Theni,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.3
Tamil Nadu,Thoothukudi,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.8
Tamil Nadu,Thoothukudi,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.8
Tamil Nadu,Thoothukudi,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.8
Tamil Nadu,Tiruchirappalli,Kharif,Coastal,25.9,1261,75,Alluvial,7.3
Tamil Nadu,Tiruchirappalli,Rabi,Coastal,22.9,252,60,Alluvial,7.3
Tamil Nadu,Tiruchirappalli,Zaid,Coastal,32.9,168,55,Alluvial,7.3
Tamil Nadu,Tirunelveli,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.5
Tamil Nadu,Tirunelveli,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.5
Tamil Nadu,Tirunelveli,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.5
Tamil Nadu,Tirupathur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.6
Tamil Nadu,Tirupathur,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.6
Tamil Nadu,Tirupathur,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.6
Tamil Nadu,Tiruppur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.7
Tamil Nadu,Tiruppur,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.7
Tamil Nadu,Tiruppur,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.7
Tamil Nadu,Tiruvallur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.6
Tamil Nadu,Tiruvallur,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.6
Tamil Nadu,Tiruvallur,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.6
Tamil Nadu,Tiruvannamalai,Kharif,Semi-arid,26.0,1831,80,Red Sandy,5.7
Tamil Nadu,Tiruvannamalai,Rabi,Semi-arid,23.0,457,65,Red Sandy,5.7
Tamil Nadu,Tiruvannamalai,Zaid,Semi-arid,33.0,305,60,Red Sandy,5.7
Tamil Nadu,Tiruvarur,Kharif,Semi-arid,26.0,1831,80,Red Sandy,6.5
Tamil Nadu,Tiruvarur,Rabi,Semi-arid,23.0,457,65,Red Sandy,6.5
Tamil Nadu,Tiruvarur,Zaid,Semi-arid,33.0,305,60,Red Sandy,6.5
